snapshot_date,product_id,stock_units,reorder_point
2025-03-05,200194,230,142
2025-03-05,200179,36,160
2025-03-05,200063,141,106
2025-03-05,200130,151,152
2025-03-12,200128,62,131
2025-03-12,200016,167,35
2025-03-12,200163,16,96
2025-03-12,200231,56,102
2025-03-12,200129,24,40
2025-03-12,200061,80,34
2025-03-12,200025,165,120
2025-03-12,200113,109,31
2025-03-12,200157,57,124
2025-03-12,200186,174,59
2025-03-12,200069,62,33
2025-03-12,200201,236,93
2025-03-12,200107,101,66
2025-03-12,200180,127,154
2025-03-12,200220,238,33
2025-03-12,200167,203,88
2025-03-12,200109,130,176
2025-03-12,200215,184,39
2025-03-12,200024,87,128
2025-03-12,200042,96,88
2025-03-12,200075,38,34
2025-03-12,200149,155,154
2025-03-12,200210,90,67
2025-03-12,200119,148,32
2025-03-12,200060,128,89
2025-03-12,200219,52,48
2025-03-12,200125,205,171
2025-03-12,200139,222,28
2025-03-12,200027,180,107
2025-03-12,200236,62,75
2025-03-12,200099,189,139
2025-03-12,200034,131,130
2025-03-12,200173,236,163
2025-03-12,200074,208,131
2025-03-12,200174,200,81
2025-03-12,200031,72,128
2025-03-12,200033,54,155
2025-03-12,200071,59,79
2025-03-12,200171,243,25
2025-03-12,200179,191,173
2025-03-12,200080,210,113
2025-03-12,200094,69,34
2025-03-12,200166,153,133
2025-03-12,200098,194,35
2025-03-12,200185,65,50
2025-03-12,200133,173,41
2025-03-12,200160,30,121
2025-03-12,200196,176,65
2025-03-12,200083,187,85
2025-03-12,200246,80,70
2025-03-12,200041,127,34
2025-03-12,200022,142,167
2025-03-12,200131,234,100
2025-03-12,200090,105,136
2025-03-12,200112,217,51
2025-03-12,200137,45,132
2025-03-12,200190,202,144
2025-03-12,200192,148,40
2025-03-12,200208,183,131
2025-03-12,200003,204,35
2025-03-12,200017,130,108
2025-03-12,200188,48,107
2025-03-12,200154,178,61
2025-03-12,200037,214,70
2025-03-12,200085,27,20
2025-03-12,200004,25,85
2025-03-12,200202,41,129
2025-03-12,200234,2,137
2025-03-12,200006,133,159
2025-03-12,200122,219,47
2025-03-12,200018,30,43
2025-03-12,200187,227,131
2025-03-12,200169,234,102
2025-03-12,200144,91,44
2025-03-12,200008,137,47
2025-03-12,200081,204,143
2025-03-12,200218,97,117
2025-03-12,200158,29,101
2025-03-12,200147,114,98
2025-03-12,200135,181,112
2025-03-12,200028,50,80
2025-03-12,200007,108,49
2025-03-12,200114,213,147
2025-03-12,200002,41,133
2025-03-12,200086,125,129
2025-03-12,200093,96,121
2025-03-12,200115,76,116
2025-03-12,200011,163,29
2025-03-12,200010,100,155
2025-03-12,200111,34,98
2025-03-12,200221,185,130
2025-03-12,200183,113,23
2025-03-12,200092,142,122
2025-03-12,200214,90,107
2025-03-12,200181,240,63
2025-03-12,200136,39,86
2025-03-12,200195,14,120
2025-03-12,200015,105,159
2025-03-12,200161,101,136
2025-03-12,200039,177,99
2025-03-19,200006,214,22
2025-03-19,200015,112,67
2025-03-19,200125,129,173
2025-03-19,200129,205,65
2025-03-19,200090,239,175
2025-03-19,200055,30,57
2025-03-19,200210,222,87
2025-03-19,200180,60,49
2025-03-19,200244,93,137
2025-03-19,200082,233,43
2025-03-19,200053,73,130
2025-03-19,200032,221,99
2025-03-19,200139,68,124
2025-03-19,200111,144,22
2025-03-19,200013,173,165
2025-03-19,200038,178,28
2025-03-19,200237,16,106
2025-03-19,200227,188,168
2025-03-19,200040,113,129
2025-03-19,200042,150,37
2025-03-19,200017,129,64
2025-03-19,200060,245,172
2025-03-19,200025,167,80
2025-03-19,200027,215,112
2025-03-19,200078,215,39
2025-03-19,200169,188,127
2025-03-19,200100,198,25
2025-03-19,200209,197,57
2025-03-19,200116,181,66
2025-03-19,200137,19,88
2025-03-19,200144,115,23
2025-03-19,200190,232,30
2025-03-19,200081,97,170
2025-03-19,200062,211,168
2025-03-19,200072,153,75
2025-03-19,200105,183,49
2025-03-19,200051,17,99
2025-03-19,200077,201,59
2025-03-19,200165,14,102
2025-03-19,200061,43,115
2025-03-19,200064,23,56
2025-03-19,200063,197,20
2025-03-19,200135,136,136
2025-03-19,200085,20,58
2025-03-19,200208,13,141
2025-03-19,200159,204,96
2025-03-19,200120,209,71
2025-03-19,200215,165,38
2025-03-19,200030,48,112
2025-03-19,200182,59,21
2025-03-19,200183,114,115
2025-03-19,200150,83,54
2025-03-19,200029,186,45
2025-03-19,200148,141,70
2025-03-19,200016,243,26
2025-03-19,200094,1,114
2025-03-19,200168,69,119
2025-03-19,200059,147,96
2025-03-19,200023,155,101
2025-03-19,200097,57,90
2025-03-19,200102,196,84
2025-03-19,200153,133,28
2025-03-19,200123,238,85
2025-03-19,200115,41,51
2025-03-19,200069,103,173
2025-03-19,200187,225,81
2025-03-19,200075,189,152
2025-03-19,200039,215,54
2025-03-19,200235,202,120
2025-03-19,200065,12,62
2025-03-19,200114,234,129
2025-03-19,200131,245,127
2025-03-19,200037,183,114
2025-03-19,200224,77,164
2025-03-19,200074,144,81
2025-03-19,200004,192,123
2025-03-19,200197,52,141
2025-03-19,200167,54,89
2025-03-19,200136,38,130
2025-03-19,200220,93,32
2025-03-19,200185,166,94
2025-03-19,200010,164,23
2025-03-19,200048,190,96
2025-03-19,200079,143,171
2025-03-19,200096,158,145
2025-03-19,200011,209,84
2025-03-19,200092,201,49
2025-03-19,200212,143,25
2025-03-19,200130,55,105
2025-03-19,200073,87,146
2025-03-19,200219,226,73
2025-03-19,200199,123,121
2025-03-19,200225,89,121
2025-03-19,200174,91,25
2025-03-19,200231,26,142
2025-03-19,200099,24,102
2025-03-19,200156,136,150
2025-03-19,200095,74,24
2025-03-19,200203,104,25
2025-03-19,200007,164,155
2025-03-26,200145,202,91
2025-03-26,200095,16,62
2025-03-26,200098,149,101
2025-03-26,200043,17,160
2025-03-26,200147,106,88
2025-03-26,200209,145,164
2025-03-26,200186,135,65
2025-03-26,200183,102,122
2025-03-26,200014,78,100
2025-03-26,200230,137,117
2025-03-26,200151,92,137
2025-03-26,200030,241,97
2025-03-26,200129,13,106
2025-03-26,200005,189,112
2025-03-26,200172,81,177
2025-03-26,200125,19,84
2025-03-26,200140,66,130
2025-03-26,200146,149,175
2025-03-26,200084,49,32
2025-03-26,200132,27,87
2025-03-26,200167,199,150
2025-03-26,200106,195,42
2025-03-26,200042,113,148
2025-03-26,200064,17,141
2025-03-26,200021,49,163
2025-03-26,200040,211,173
2025-03-26,200047,124,140
2025-03-26,200068,136,62
2025-03-26,200161,29,26
2025-03-26,200246,62,75
2025-03-26,200054,42,105
2025-03-26,200243,125,118
2025-03-26,200056,130,154
2025-03-26,200226,79,158
2025-03-26,200123,61,128
2025-03-26,200032,97,116
2025-03-26,200107,54,178
2025-03-26,200085,153,95
2025-03-26,200016,101,58
2025-03-26,200174,75,132
2025-03-26,200229,40,123
2025-03-26,200118,103,111
2025-03-26,200196,4,141
2025-03-26,200189,176,152
2025-03-26,200233,157,164
2025-03-26,200074,70,161
2025-03-26,200013,72,132
2025-03-26,200017,88,116
2025-03-26,200102,67,139
2025-03-26,200195,204,82
2025-03-26,200001,243,47
2025-03-26,200072,224,85
2025-03-26,200012,155,132
2025-03-26,200020,20,171
2025-03-26,200154,228,120
2025-03-26,200113,130,43
2025-03-26,200008,81,115
2025-03-26,200080,5,126
2025-03-26,200089,14,67
2025-03-26,200011,207,35
2025-03-26,200190,58,46
2025-03-26,200224,6,151
2025-03-26,200215,160,135
2025-03-26,200110,94,90
2025-03-26,200073,28,20
2025-03-26,200070,212,23
2025-03-26,200210,191,123
2025-03-26,200199,206,42
2025-03-26,200153,96,130
2025-03-26,200015,124,125
2025-03-26,200234,203,156
2025-03-26,200165,95,126
2025-03-26,200028,9,144
2025-03-26,200105,181,95
2025-03-26,200200,235,168
2025-03-26,200231,67,119
2025-03-26,200177,145,169
2025-03-26,200236,144,27
2025-03-26,200239,33,108
2025-03-26,200050,172,169
2025-03-26,200033,211,134
2025-03-26,200131,104,24
2025-03-26,200205,183,151
2025-03-26,200094,247,125
2025-03-26,200052,2,154
2025-03-26,200241,168,64
2025-03-26,200044,84,64
2025-03-26,200225,19,125
2025-03-26,200004,38,128
2025-03-26,200087,188,51
2025-03-26,200152,197,169
2025-03-26,200026,237,111
2025-03-26,200127,54,150
2025-03-26,200049,99,59
2025-03-26,200128,27,39
2025-03-26,200035,81,152
2025-03-26,200099,38,89
2025-03-26,200112,42,104
2025-03-26,200124,222,104
2025-03-26,200238,228,139
2025-04-02,200226,73,40
2025-04-02,200247,227,110
2025-04-02,200043,6,136
2025-04-02,200020,91,121
2025-04-02,200177,127,76
2025-04-02,200187,122,21
2025-04-02,200122,103,57
2025-04-02,200152,202,70
2025-04-02,200048,237,77
2025-04-02,200002,73,42
2025-04-02,200175,164,97
2025-04-02,200098,59,29
2025-04-02,200088,72,167
2025-04-02,200104,148,164
2025-04-02,200049,202,82
2025-04-02,200125,28,131
2025-04-02,200014,235,164
2025-04-02,200151,65,153
2025-04-02,200062,9,34
2025-04-02,200186,158,78
2025-04-02,200145,93,126
2025-04-02,200084,126,113
2025-04-02,200238,130,47
2025-04-02,200142,146,125
2025-04-02,200227,35,89
2025-04-02,200083,42,53
2025-04-02,200124,112,76
2025-04-02,200179,114,149
2025-04-02,200021,129,153
2025-04-02,200195,213,176
2025-04-02,200217,238,135
2025-04-02,200154,156,85
2025-04-02,200050,110,38
2025-04-02,200075,221,91
2025-04-02,200188,165,45
2025-04-02,200015,144,104
2025-04-02,200040,149,85
2025-04-02,200114,81,96
2025-04-02,200121,228,137
2025-04-02,200055,180,121
2025-04-02,200184,170,55
2025-04-02,200222,70,39
2025-04-02,200070,224,174
2025-04-02,200149,6,136
2025-04-02,200138,0,121
2025-04-02,200009,211,102
2025-04-02,200198,18,56
2025-04-02,200047,50,128
2025-04-02,200053,131,93
2025-04-02,200074,226,124
2025-04-02,200204,151,125
2025-04-02,200146,135,124
2025-04-02,200207,180,118
2025-04-02,200007,238,119
2025-04-02,200131,151,23
2025-04-02,200137,44,150
2025-04-02,200231,150,40
2025-04-02,200167,58,172
2025-04-02,200136,56,148
2025-04-02,200004,109,85
2025-04-02,200111,38,80
2025-04-02,200118,45,56
2025-04-02,200107,37,50
2025-04-02,200115,216,146
2025-04-02,200031,232,168
2025-04-02,200116,119,63
2025-04-02,200120,136,69
2025-04-02,200045,90,59
2025-04-02,200056,125,141
2025-04-02,200046,47,25
2025-04-02,200171,180,47
2025-04-02,200157,100,109
2025-04-02,200158,217,167
2025-04-02,200044,73,22
2025-04-02,200092,209,97
2025-04-02,200065,99,114
2025-04-02,200196,120,29
2025-04-02,200093,154,94
2025-04-02,200147,43,63
2025-04-02,200240,156,74
2025-04-02,200241,156,81
2025-04-02,200246,103,59
2025-04-02,200199,128,144
2025-04-02,200148,220,113
2025-04-02,200155,125,166
2025-04-02,200095,20,74
2025-04-02,200193,89,140
2025-04-02,200205,67,83
2025-04-02,200013,116,51
2025-04-02,200038,111,101
2025-04-02,200141,37,148
2025-04-02,200010,11,35
2025-04-02,200224,153,152
2025-04-02,200170,244,72
2025-04-02,200112,140,65
2025-04-02,200071,215,139
2025-04-02,200011,163,77
2025-04-02,200180,95,148
2025-04-02,200024,210,95
2025-04-02,200037,249,48
2025-04-09,200163,199,83
2025-04-09,200034,239,121
2025-04-09,200085,103,29
2025-04-09,200233,236,68
2025-04-09,200004,94,105
2025-04-09,200102,41,85
2025-04-09,200133,226,105
2025-04-09,200232,227,85
2025-04-09,200148,122,77
2025-04-09,200182,44,25
2025-04-09,200013,85,34
2025-04-09,200052,201,80
2025-04-09,200152,238,177
2025-04-09,200208,103,146
2025-04-09,200241,103,23
2025-04-09,200198,235,60
2025-04-09,200071,172,101
2025-04-09,200111,192,157
2025-04-09,200210,8,105
2025-04-09,200180,126,177
2025-04-09,200028,34,149
2025-04-09,200091,14,100
2025-04-09,200158,142,146
2025-04-09,200100,216,59
2025-04-09,200098,26,102
2025-04-09,200006,9,111
2025-04-09,200072,20,169
2025-04-09,200247,162,129
2025-04-09,200021,182,92
2025-04-09,200138,39,74
2025-04-09,200104,172,177
2025-04-09,200157,36,164
2025-04-09,200096,71,71
2025-04-09,200130,216,23
2025-04-09,200054,177,163
2025-04-09,200238,190,163
2025-04-09,200197,112,149
2025-04-09,200225,1,157
2025-04-09,200069,20,46
2025-04-09,200214,247,29
2025-04-09,200203,216,42
2025-04-09,200156,133,76
2025-04-09,200245,203,130
2025-04-09,200246,93,25
2025-04-09,200003,223,38
2025-04-09,200050,21,20
2025-04-09,200029,223,172
2025-04-09,200067,207,69
2025-04-09,200016,66,166
2025-04-09,200027,83,93
2025-04-09,200007,46,58
2025-04-09,200030,96,128
2025-04-09,200010,158,55
2025-04-09,200049,179,170
2025-04-09,200065,80,31
2025-04-09,200045,41,116
2025-04-09,200035,141,95
2025-04-09,200236,26,28
2025-04-09,200134,222,22
2025-04-09,200176,146,128
2025-04-09,200177,227,125
2025-04-09,200094,193,109
2025-04-09,200195,83,94
2025-04-09,200046,98,179
2025-04-09,200237,214,68
2025-04-09,200124,55,159
2025-04-09,200023,96,58
2025-04-09,200043,226,153
2025-04-09,200012,178,26
2025-04-09,200178,101,157
2025-04-09,200205,169,38
2025-04-09,200200,32,72
2025-04-09,200165,72,118
2025-04-09,200032,13,120
2025-04-09,200126,228,78
2025-04-09,200075,79,136
2025-04-09,200136,175,164
2025-04-09,200002,203,169
2025-04-09,200018,7,138
2025-04-09,200042,46,76
2025-04-09,200151,26,46
2025-04-09,200224,13,171
2025-04-09,200160,50,80
2025-04-09,200118,174,79
2025-04-09,200073,182,167
2025-04-09,200162,2,111
2025-04-09,200219,31,69
2025-04-09,200243,177,50
2025-04-09,200078,10,45
2025-04-09,200057,206,24
2025-04-09,200058,13,47
2025-04-09,200154,159,44
2025-04-09,200193,84,97
2025-04-09,200129,203,68
2025-04-09,200132,69,79
2025-04-09,200239,92,103
2025-04-09,200064,63,62
2025-04-09,200055,135,94
2025-04-09,200093,46,104
2025-04-09,200068,28,70
2025-04-16,200069,201,163
2025-04-16,200029,191,96
2025-04-16,200089,52,82
2025-04-16,200088,243,164
2025-04-16,200170,212,98
2025-04-16,200091,127,178
2025-04-16,200236,71,44
2025-04-16,200008,78,166
2025-04-16,200059,132,61
2025-04-16,200034,154,115
2025-04-16,200001,97,140
2025-04-16,200198,201,148
2025-04-16,200019,29,25
2025-04-16,200143,16,61
2025-04-16,200242,68,82
2025-04-16,200030,149,73
2025-04-16,200166,163,40
2025-04-16,200132,74,93
2025-04-16,200172,114,51
2025-04-16,200014,193,171
2025-04-16,200116,118,53
2025-04-16,200012,164,177
2025-04-16,200229,240,52
2025-04-16,200212,76,130
2025-04-16,200226,160,160
2025-04-16,200203,86,54
2025-04-16,200239,69,59
2025-04-16,200079,225,65
2025-04-16,200237,237,117
2025-04-16,200117,75,120
2025-04-16,200101,62,177
2025-04-16,200164,188,69
2025-04-16,200178,6,156
2025-04-16,200035,197,59
2025-04-16,200211,79,122
2025-04-16,200006,21,77
2025-04-16,200036,123,133
2025-04-16,200049,30,144
2025-04-16,200218,129,174
2025-04-16,200118,126,20
2025-04-16,200071,120,151
2025-04-16,200231,97,124
2025-04-16,200233,64,46
2025-04-16,200081,8,34
2025-04-16,200042,81,70
2025-04-16,200141,172,40
2025-04-16,200111,171,138
2025-04-16,200245,196,171
2025-04-16,200020,9,177
2025-04-16,200247,21,111
2025-04-16,200130,12,159
2025-04-16,200167,179,20
2025-04-16,200165,112,35
2025-04-16,200054,21,78
2025-04-16,200206,129,174
2025-04-16,200173,28,166
2025-04-16,200055,28,29
2025-04-16,200154,118,141
2025-04-16,200041,48,149
2025-04-16,200024,246,113
2025-04-16,200105,242,80
2025-04-16,200186,50,53
2025-04-16,200045,3,159
2025-04-16,200066,38,42
2025-04-16,200227,108,74
2025-04-16,200068,17,179
2025-04-16,200027,103,91
2025-04-16,200219,243,128
2025-04-16,200149,61,25
2025-04-16,200137,77,104
2025-04-16,200115,214,134
2025-04-16,200064,136,108
2025-04-16,200109,143,91
2025-04-16,200051,35,74
2025-04-16,200124,102,50
2025-04-16,200122,8,104
2025-04-16,200002,163,77
2025-04-16,200110,102,95
2025-04-16,200234,38,40
2025-04-16,200205,109,84
2025-04-16,200139,195,95
2025-04-16,200121,56,140
2025-04-16,200090,229,77
2025-04-16,200072,61,78
2025-04-16,200043,131,146
2025-04-16,200201,68,28
2025-04-16,200112,200,135
2025-04-16,200151,220,136
2025-04-16,200108,11,68
2025-04-16,200196,176,24
2025-04-16,200033,133,95
2025-04-16,200150,135,150
2025-04-16,200106,208,76
2025-04-16,200238,133,27
2025-04-16,200062,129,87
2025-04-16,200148,79,51
2025-04-16,200025,165,102
2025-04-16,200073,237,40
2025-04-16,200136,211,78
2025-04-16,200021,191,89
2025-04-23,200041,223,68
2025-04-23,200172,108,130
2025-04-23,200133,14,46
2025-04-23,200002,128,87
2025-04-23,200198,155,22
2025-04-23,200070,2,43
2025-04-23,200238,120,97
2025-04-23,200245,117,47
2025-04-23,200200,67,52
2025-04-23,200016,192,102
2025-04-23,200233,46,69
2025-04-23,200062,20,71
2025-04-23,200130,18,138
2025-04-23,200088,174,152
2025-04-23,200223,184,102
2025-04-23,200118,77,21
2025-04-23,200055,32,146
2025-04-23,200121,213,26
2025-04-23,200147,227,177
2025-04-23,200023,81,68
2025-04-23,200217,73,27
2025-04-23,200220,240,132
2025-04-23,200228,153,163
2025-04-23,200017,96,27
2025-04-23,200165,224,84
2025-04-23,200236,111,37
2025-04-23,200239,201,137
2025-04-23,200145,66,176
2025-04-23,200007,102,171
2025-04-23,200102,241,115
2025-04-23,200141,245,65
2025-04-23,200024,15,46
2025-04-23,200179,8,36
2025-04-23,200184,21,151
2025-04-23,200191,59,89
2025-04-23,200169,216,52
2025-04-23,200126,112,155
2025-04-23,200079,108,170
2025-04-23,200221,242,114
2025-04-23,200149,197,178
2025-04-23,200075,93,177
2025-04-23,200231,27,149
2025-04-23,200072,237,179
2025-04-23,200048,237,175
2025-04-23,200078,9,78
2025-04-23,200222,218,137
2025-04-23,200219,23,88
2025-04-23,200044,125,67
2025-04-23,200197,175,175
2025-04-23,200105,164,29
2025-04-23,200110,173,27
2025-04-23,200040,102,142
2025-04-23,200019,171,117
2025-04-23,200029,19,25
2025-04-23,200082,212,20
2025-04-23,200161,60,114
2025-04-23,200058,74,152
2025-04-23,200069,136,64
2025-04-23,200151,4,104
2025-04-23,200080,157,75
2025-04-23,200215,227,140
2025-04-23,200157,120,51
2025-04-23,200139,95,66
2025-04-23,200013,38,176
2025-04-23,200073,99,85
2025-04-23,200237,198,47
2025-04-23,200155,101,33
2025-04-23,200159,232,66
2025-04-23,200045,153,141
2025-04-23,200054,28,132
2025-04-23,200098,42,136
2025-04-23,200113,115,115
2025-04-23,200015,206,108
2025-04-23,200114,46,100
2025-04-23,200043,47,25
2025-04-23,200150,67,72
2025-04-23,200049,117,126
2025-04-23,200230,28,106
2025-04-23,200091,184,129
2025-04-23,200210,248,156
2025-04-23,200124,179,162
2025-04-23,200174,47,101
2025-04-23,200089,37,80
2025-04-23,200003,132,54
2025-04-23,200164,229,113
2025-04-23,200046,86,170
2025-04-23,200094,199,73
2025-04-23,200027,109,23
2025-04-23,200163,203,123
2025-04-23,200168,132,61
2025-04-23,200234,80,55
2025-04-23,200104,124,36
2025-04-23,200057,20,45
2025-04-23,200097,12,126
2025-04-23,200010,17,90
2025-04-23,200064,178,79
2025-04-23,200006,72,72
2025-04-23,200030,75,49
2025-04-23,200092,181,129
2025-04-23,200099,29,66
2025-04-30,200120,178,127
2025-04-30,200080,37,179
2025-04-30,200227,180,33
2025-04-30,200133,9,78
2025-04-30,200017,142,95
2025-04-30,200217,210,40
2025-04-30,200099,151,172
2025-04-30,200083,121,134
2025-04-30,200081,211,102
2025-04-30,200115,188,42
2025-04-30,200024,221,39
2025-04-30,200132,45,43
2025-04-30,200084,21,151
2025-04-30,200107,63,65
2025-04-30,200047,152,154
2025-04-30,200052,206,62
2025-04-30,200051,201,130
2025-04-30,200147,191,34
2025-04-30,200130,5,135
2025-04-30,200137,113,168
2025-04-30,200014,120,116
2025-04-30,200032,124,40
2025-04-30,200100,86,138
2025-04-30,200072,192,129
2025-04-30,200040,3,73
2025-04-30,200179,26,172
2025-04-30,200121,66,52
2025-04-30,200141,212,164
2025-04-30,200057,17,144
2025-04-30,200108,9,27
2025-04-30,200089,20,148
2025-04-30,200066,101,20
2025-04-30,200173,29,161
2025-04-30,200209,102,58
2025-04-30,200155,174,101
2025-04-30,200119,144,114
2025-04-30,200134,219,175
2025-04-30,200241,158,160
2025-04-30,200033,196,113
2025-04-30,200202,101,94
2025-04-30,200222,106,78
2025-04-30,200156,126,108
2025-04-30,200149,130,74
2025-04-30,200045,29,45
2025-04-30,200122,249,54
2025-04-30,200063,198,142
2025-04-30,200091,176,167
2025-04-30,200150,146,146
2025-04-30,200230,68,72
2025-04-30,200105,28,96
2025-04-30,200181,141,129
2025-04-30,200207,207,44
2025-04-30,200060,77,173
2025-04-30,200240,46,161
2025-04-30,200104,179,168
2025-04-30,200235,214,135
2025-04-30,200048,6,37
2025-04-30,200127,148,118
2025-04-30,200073,69,117
2025-04-30,200004,181,48
2025-04-30,200162,209,149
2025-04-30,200192,56,23
2025-04-30,200041,200,91
2025-04-30,200180,117,138
2025-04-30,200030,5,40
2025-04-30,200198,127,177
2025-04-30,200219,191,48
2025-04-30,200223,145,168
2025-04-30,200200,64,98
2025-04-30,200214,186,59
2025-04-30,200177,231,145
2025-04-30,200243,88,70
2025-04-30,200085,117,155
2025-04-30,200097,183,82
2025-04-30,200046,154,92
2025-04-30,200201,59,142
2025-04-30,200187,83,130
2025-04-30,200216,173,125
2025-04-30,200109,91,95
2025-04-30,200174,152,165
2025-04-30,200164,68,138
2025-04-30,200204,90,67
2025-04-30,200185,237,46
2025-04-30,200012,210,83
2025-04-30,200003,96,154
2025-04-30,200025,18,164
2025-04-30,200088,150,96
2025-04-30,200036,91,164
2025-04-30,200094,90,21
2025-04-30,200142,184,128
2025-04-30,200039,58,116
2025-04-30,200242,135,88
2025-04-30,200170,153,35
2025-04-30,200225,213,173
2025-04-30,200166,45,163
