return_id,order_id,product_id,return_ts,reason,refund_amount
9000486,5033867,200036,2025-03-10,damaged_delivery,1411.89
9000487,5000395,200239,2026-01-27,changed_mind,3950.52
9000488,5054784,200140,2025-06-21,defect,7836.84
9000489,5011203,200172,2025-12-01,not_as_described,5972.65
9000490,5022737,200181,2025-10-25,damaged_delivery,1107.9
9000491,5051125,200156,2026-01-28,wrong_size,818.75
9000492,5041519,200065,2025-03-23,not_as_described,7033.14
9000493,5005181,200241,2026-01-17,defect,2201.77
9000494,5005119,200215,2026-06-27,wrong_size,5774.08
9000495,5049853,200091,2025-04-19,wrong_size,1518.27
9000496,5041337,200033,2025-11-20,defect,8412.46
9000497,5030336,200153,2025-07-12,damaged_delivery,1070.99
9000498,5019174,200063,2026-05-05,changed_mind,3160.56
9000499,5038192,200196,2026-06-01,not_as_described,3874.9
9000500,5015827,200097,2025-05-17,wrong_size,6141.15
9000501,5055837,200043,2025-03-19,defect,3477.17
9000502,5028930,200185,2025-06-04,wrong_size,5507.85
9000503,5016319,200020,2025-01-13,not_as_described,5372.4
9000504,5000283,200227,2025-03-23,not_as_described,3956.68
9000505,5032134,200108,2025-12-17,changed_mind,5566.24
9000506,5018160,200220,2025-03-12,changed_mind,2367.63
9000507,5042634,200101,2026-05-04,changed_mind,831.79
9000508,5031045,200244,2025-09-26,damaged_delivery,1518.44
9000509,5011996,200104,2025-11-08,not_as_described,1325.88
9000510,5056439,200039,2025-08-07,damaged_delivery,866.44
9000511,5044511,200122,2025-10-08,changed_mind,3343.81
9000512,5043853,200171,2025-11-10,damaged_delivery,3948.78
9000513,5033954,200226,2026-02-19,not_as_described,1585.74
9000514,5020166,200210,2025-06-01,not_as_described,4113.35
9000515,5008011,200152,2025-08-02,damaged_delivery,8408.31
9000516,5026113,200225,2026-06-14,not_as_described,5563.51
9000517,5016173,200001,2025-10-10,changed_mind,1831.07
9000518,5058399,200247,2026-03-19,damaged_delivery,6759.1
9000519,5018440,200091,2025-05-30,changed_mind,924.42
9000520,5048016,200204,2026-01-02,damaged_delivery,1995.86
9000521,5056263,200084,2025-08-16,damaged_delivery,1719.57
9000522,5029918,200035,2025-06-06,changed_mind,3290.39
9000523,5003447,200117,2025-08-15,not_as_described,444.8
9000524,5017146,200059,2025-04-24,defect,3188.72
9000525,5001161,200153,2025-10-17,not_as_described,1048.58
9000526,5021955,200143,2025-05-17,changed_mind,6652.49
9000527,5031625,200150,2025-06-23,not_as_described,3585.54
9000528,5004280,200236,2025-11-13,changed_mind,3762.47
9000529,5008740,200176,2025-01-23,not_as_described,1645.1
9000530,5056703,200169,2025-06-17,changed_mind,4341.91
9000531,5002862,200167,2025-10-02,not_as_described,3625.69
9000532,5043246,200217,2025-04-03,damaged_delivery,4805.42
9000533,5030822,200100,2026-02-14,defect,3758.41
9000534,5058836,200075,2025-02-20,damaged_delivery,1346.08
9000535,5016960,200196,2026-04-11,not_as_described,5145.55
9000536,5041112,200173,2025-11-10,damaged_delivery,1482.25
9000537,5005199,200023,2025-07-01,wrong_size,1125.72
9000538,5009665,200181,2025-09-29,damaged_delivery,999.17
9000539,5029959,200233,2026-04-06,damaged_delivery,7935.93
9000540,5059363,200058,2025-04-01,changed_mind,7034.85
9000541,5005566,200101,2025-02-24,damaged_delivery,552.61
9000542,5059985,200227,2025-11-12,defect,1275.47
9000543,5019851,200240,2025-02-27,not_as_described,3611.68
9000544,5013136,200229,2025-08-19,wrong_size,13451.01
9000545,5058712,200164,2025-04-23,defect,939.19
9000546,5055471,200010,2026-03-27,wrong_size,3034.78
9000547,5013980,200067,2025-06-14,changed_mind,8315.95
9000548,5006447,200152,2026-02-17,damaged_delivery,4283.4
9000549,5056061,200086,2025-12-17,changed_mind,9225.06
9000550,5017831,200095,2026-05-10,defect,1355.71
9000551,5011354,200227,2026-02-01,wrong_size,2507.13
9000552,5046289,200034,2025-05-11,not_as_described,3891.63
9000553,5058171,200015,2025-11-15,damaged_delivery,10295.35
9000554,5032246,200031,2026-03-12,changed_mind,1894.83
9000555,5048730,200140,2025-10-03,defect,2734.97
9000556,5049859,200162,2025-01-19,damaged_delivery,3339.34
9000557,5050600,200177,2026-06-26,wrong_size,4709.38
9000558,5020424,200210,2025-05-28,not_as_described,3454.19
9000559,5059617,200101,2025-02-14,defect,1176.12
9000560,5010606,200133,2025-06-24,wrong_size,26573.82
9000561,5017355,200058,2025-11-28,changed_mind,2259.88
9000562,5024603,200168,2025-03-22,damaged_delivery,3853.88
9000563,5041690,200156,2025-08-05,defect,581.1
9000564,5018996,200144,2026-05-02,wrong_size,4002.27
9000565,5053216,200056,2025-06-28,not_as_described,2620.22
9000566,5023225,200042,2026-06-28,wrong_size,5013.76
9000567,5046030,200061,2025-04-09,changed_mind,2495.34
9000568,5049540,200030,2026-04-27,not_as_described,1502.25
9000569,5020822,200075,2025-06-14,defect,3223.25
9000570,5031801,200060,2025-12-22,wrong_size,1784.44
9000571,5034880,200218,2025-12-10,damaged_delivery,2155.03
9000572,5036761,200067,2026-05-26,damaged_delivery,5180.03
9000573,5055262,200021,2025-11-24,wrong_size,4706.87
9000574,5023127,200051,2025-05-23,changed_mind,1399.25
9000575,5038607,200011,2025-10-02,defect,5942.44
9000576,5013067,200136,2025-01-19,defect,1141.92
9000577,5032480,200216,2025-10-10,damaged_delivery,5543.82
9000578,5017526,200052,2025-04-07,defect,1435.55
9000579,5057086,200221,2026-05-31,not_as_described,4459.01
9000580,5016776,200019,2026-02-07,not_as_described,13622.48
9000581,5059493,200221,2025-06-04,not_as_described,3411.6
9000582,5053529,200125,2025-10-20,wrong_size,589.84
9000583,5055807,200043,2025-01-16,changed_mind,7745.44
9000584,5054544,200121,2026-04-15,defect,4131.3
9000585,5058796,200081,2025-04-11,defect,4942.87
9000586,5055803,200088,2025-10-07,changed_mind,2295.6
9000587,5012989,200206,2025-02-05,changed_mind,746.79
9000588,5040530,200223,2026-04-04,changed_mind,5101.49
9000589,5026763,200239,2026-04-25,damaged_delivery,3352.96
9000590,5040292,200147,2025-09-05,defect,1725.59
9000591,5038418,200056,2025-09-30,defect,931.69
9000592,5034270,200210,2025-09-06,changed_mind,1951.41
9000593,5008523,200152,2026-05-16,not_as_described,3679.45
9000594,5045988,200019,2025-01-16,damaged_delivery,4556.14
9000595,5028847,200070,2025-12-18,damaged_delivery,3665.58
9000596,5035494,200121,2026-02-09,damaged_delivery,3481.1
9000597,5038985,200204,2025-11-20,wrong_size,1113.66
9000598,5022592,200141,2026-03-08,changed_mind,989.62
9000599,5059555,200185,2026-01-07,damaged_delivery,7039.87
9000600,5018137,200029,2025-08-11,defect,4139.53
9000601,5023240,200209,2026-06-18,not_as_described,6154.75
9000602,5027696,200023,2025-05-25,changed_mind,2983.5
9000603,5023132,200101,2026-05-23,damaged_delivery,1031.21
9000604,5028125,200182,2025-05-29,wrong_size,6078.98
9000605,5056428,200230,2025-06-18,not_as_described,2748.01
9000606,5039456,200167,2026-01-14,damaged_delivery,1923.27
9000607,5003823,200082,2025-04-02,wrong_size,5247.63
9000608,5001339,200109,2025-10-14,not_as_described,3440.89
9000609,5049048,200164,2026-03-21,not_as_described,1246.35
9000610,5053629,200077,2025-02-11,damaged_delivery,12115.84
9000611,5019682,200205,2025-08-21,defect,8974.22
9000612,5056034,200128,2025-03-22,damaged_delivery,2576.74
9000613,5048499,200007,2026-03-09,not_as_described,1447.79
9000614,5000064,200010,2025-01-23,defect,3450.48
9000615,5002001,200013,2025-08-25,wrong_size,6181.74
9000616,5014078,200201,2026-05-06,wrong_size,1143.31
9000617,5021900,200118,2026-04-09,changed_mind,959.64
9000618,5030670,200244,2026-06-06,changed_mind,2832.75
9000619,5001427,200144,2026-04-05,wrong_size,5904.25
9000620,5023884,200006,2025-09-05,changed_mind,1496.03
9000621,5001457,200050,2026-04-03,defect,2133.22
9000622,5002947,200179,2026-04-20,defect,395.18
9000623,5026182,200074,2025-02-21,damaged_delivery,6005.57
9000624,5038747,200243,2025-05-16,wrong_size,3606.23
9000625,5020404,200221,2026-05-08,wrong_size,5463.25
9000626,5003424,200185,2026-03-23,defect,6607.8
9000627,5004082,200069,2025-10-19,not_as_described,2319.74
9000628,5010016,200014,2025-06-26,not_as_described,23994.1
9000629,5002564,200113,2025-01-26,changed_mind,1871.5
9000630,5039146,200180,2025-05-24,changed_mind,2575.65
9000631,5028427,200165,2026-02-03,changed_mind,5916.87
9000632,5002171,200130,2025-04-28,defect,5820.42
9000633,5011726,200215,2025-09-07,defect,4472.61
9000634,5032752,200211,2025-05-01,not_as_described,4077.56
9000635,5018993,200211,2025-08-16,defect,9490.97
9000636,5012838,200157,2026-03-07,defect,4457.12
9000637,5007359,200080,2025-01-13,wrong_size,4295.05
9000638,5016820,200061,2025-11-12,changed_mind,2150.95
9000639,5054755,200084,2025-08-22,not_as_described,1912.15
9000640,5043848,200198,2026-03-17,defect,1574.68
9000641,5019396,200176,2025-10-16,damaged_delivery,2078.58
9000642,5019285,200155,2025-02-25,defect,9972.24
9000643,5032261,200118,2025-04-17,defect,1260.11
9000644,5040984,200100,2025-05-04,changed_mind,1663.19
9000645,5029926,200038,2025-12-03,changed_mind,3679.36
9000646,5030933,200067,2026-01-15,defect,7910.55
9000647,5029416,200211,2026-03-30,damaged_delivery,13911.82
9000648,5049319,200026,2025-01-28,wrong_size,4230.29
9000649,5054626,200175,2025-12-01,wrong_size,2891.74
9000650,5014916,200120,2025-10-01,changed_mind,2874.05
9000651,5015876,200065,2025-12-23,changed_mind,7828.03
9000652,5023184,200031,2025-11-07,changed_mind,3281.84
9000653,5032296,200062,2025-10-04,defect,1211.43
9000654,5048898,200042,2025-08-31,damaged_delivery,3071.0
9000655,5044435,200104,2025-07-06,changed_mind,1436.44
9000656,5023782,200020,2025-10-08,changed_mind,5183.24
9000657,5051907,200122,2026-03-29,not_as_described,2720.71
9000658,5049468,200217,2025-03-26,wrong_size,2957.41
9000659,5001702,200241,2026-01-28,defect,2271.7
9000660,5053019,200224,2025-02-14,wrong_size,1193.73
9000661,5028893,200160,2025-12-13,damaged_delivery,1991.03
9000662,5009208,200063,2025-11-26,not_as_described,5754.21
9000663,5011317,200141,2025-07-03,defect,1108.63
9000664,5009614,200091,2025-08-11,wrong_size,873.98
9000665,5012917,200122,2026-02-24,changed_mind,8703.12
9000666,5035006,200220,2025-12-20,damaged_delivery,3007.58
9000667,5039788,200083,2025-06-19,changed_mind,4768.01
9000668,5034211,200056,2026-01-01,damaged_delivery,2458.39
9000669,5031472,200096,2025-01-24,damaged_delivery,1757.78
9000670,5021000,200216,2025-05-11,defect,2377.94
9000671,5050767,200058,2025-05-23,changed_mind,5745.45
9000672,5013701,200119,2025-10-09,wrong_size,4033.28
9000673,5016012,200061,2026-03-28,changed_mind,2145.24
9000674,5050146,200136,2025-10-18,not_as_described,1368.75
9000675,5026573,200023,2025-02-15,defect,1555.9
9000676,5034272,200162,2026-03-27,defect,2437.06
9000677,5005372,200177,2025-08-16,damaged_delivery,4773.52
9000678,5011524,200188,2026-04-19,damaged_delivery,2428.74
9000679,5018361,200209,2025-09-05,defect,2332.84
9000680,5016134,200089,2025-06-12,wrong_size,1252.51
9000681,5024032,200139,2025-06-23,not_as_described,3925.28
9000682,5043544,200185,2025-10-27,changed_mind,3307.75
9000683,5015984,200146,2025-02-01,not_as_described,4819.52
9000684,5018471,200089,2025-03-13,damaged_delivery,4035.47
9000685,5005954,200246,2025-06-27,changed_mind,467.75
9000686,5056067,200121,2025-12-08,defect,3561.04
9000687,5039029,200084,2026-02-05,changed_mind,3953.22
9000688,5037391,200172,2026-05-13,wrong_size,2127.58
9000689,5028704,200148,2026-05-24,changed_mind,1382.3
9000690,5052658,200219,2026-03-11,not_as_described,4710.42
9000691,5014146,200243,2025-03-28,wrong_size,1908.51
9000692,5018815,200225,2025-10-07,defect,9568.23
9000693,5046332,200193,2025-01-13,defect,2823.79
9000694,5004779,200083,2026-02-28,changed_mind,1534.68
9000695,5007159,200211,2026-06-12,defect,3197.08
9000696,5035616,200044,2025-08-26,not_as_described,1451.83
9000697,5028392,200194,2025-07-22,defect,15678.36
9000698,5009838,200187,2025-04-24,defect,10877.02
9000699,5013402,200177,2025-04-21,changed_mind,1743.52
9000700,5019752,200153,2025-04-14,damaged_delivery,1681.48
9000701,5019338,200028,2026-06-24,wrong_size,9820.37
9000702,5046977,200097,2025-09-24,defect,6405.39
9000703,5003037,200214,2026-06-11,wrong_size,27817.21
9000704,5006369,200178,2025-05-22,defect,4347.05
9000705,5013361,200021,2025-11-19,changed_mind,5753.92
9000706,5045877,200237,2025-10-15,defect,19525.46
9000707,5059775,200179,2025-03-12,damaged_delivery,1427.69
9000708,5003387,200070,2025-12-24,changed_mind,3705.06
9000709,5030064,200188,2026-05-10,wrong_size,1427.08
9000710,5048331,200096,2025-04-22,defect,954.41
9000711,5053556,200154,2026-06-07,defect,3671.3
9000712,5039445,200147,2026-02-15,changed_mind,667.72
9000713,5058507,200155,2025-05-20,defect,21267.52
9000714,5049690,200181,2025-09-11,changed_mind,970.98
9000715,5051902,200101,2025-11-16,wrong_size,786.19
9000716,5006376,200212,2025-11-26,defect,8983.43
9000717,5045654,200178,2026-04-15,damaged_delivery,1930.41
9000718,5042692,200099,2025-06-08,wrong_size,3944.0
9000719,5030708,200124,2025-03-17,wrong_size,8756.01
9000720,5014052,200152,2026-04-19,defect,7343.6
9000721,5044600,200213,2026-01-27,wrong_size,1918.27
9000722,5026901,200125,2025-11-28,changed_mind,522.66
9000723,5052613,200148,2026-06-16,defect,3252.78
9000724,5051275,200120,2025-12-05,damaged_delivery,5676.43
9000725,5055274,200195,2025-06-06,changed_mind,21637.5
9000726,5019975,200060,2025-09-22,wrong_size,5277.17
9000727,5052680,200209,2025-11-13,defect,5819.12
9000728,5000657,200216,2025-08-16,damaged_delivery,1934.87
9000729,5044141,200118,2025-07-29,defect,597.8
9000730,5023858,200196,2025-02-12,not_as_described,12987.08
9000731,5025700,200019,2026-05-03,damaged_delivery,9689.48
9000732,5040777,200052,2025-05-02,not_as_described,823.44
9000733,5016100,200130,2026-02-18,defect,11196.99
9000734,5057949,200187,2026-05-16,damaged_delivery,5855.44
9000735,5030745,200088,2026-01-15,changed_mind,5691.42
9000736,5019755,200010,2025-09-29,wrong_size,3985.57
9000737,5042598,200173,2026-06-16,changed_mind,2722.38
9000738,5041691,200102,2026-03-06,changed_mind,4010.62
9000739,5023117,200154,2026-03-29,not_as_described,2246.32
9000740,5049980,200069,2025-07-13,changed_mind,2830.15
9000741,5026630,200115,2025-04-10,not_as_described,4778.59
9000742,5054818,200031,2026-04-22,wrong_size,905.77
9000743,5005791,200127,2026-05-31,damaged_delivery,5300.95
9000744,5025123,200123,2025-09-05,damaged_delivery,7804.51
9000745,5053205,200063,2025-05-14,damaged_delivery,5660.31
9000746,5046202,200089,2026-03-13,defect,2982.45
9000747,5034190,200040,2025-08-09,changed_mind,433.11
9000748,5026583,200152,2025-01-16,changed_mind,4151.72
9000749,5009602,200098,2025-09-13,changed_mind,952.77
9000750,5051447,200213,2026-06-22,changed_mind,2112.38
9000751,5016962,200070,2025-07-22,changed_mind,4719.99
9000752,5041989,200158,2025-06-03,wrong_size,2927.63
9000753,5016952,200034,2025-01-17,defect,5630.45
9000754,5019128,200058,2025-04-12,defect,1990.8
9000755,5056851,200195,2025-08-12,changed_mind,19005.1
9000756,5047933,200152,2025-12-28,damaged_delivery,6444.3
9000757,5016806,200165,2025-01-27,wrong_size,6442.8
9000758,5001991,200020,2026-02-05,damaged_delivery,2732.44
9000759,5016166,200143,2025-10-15,defect,6149.65
9000760,5012430,200101,2026-05-15,defect,425.72
9000761,5030614,200124,2025-01-16,wrong_size,5133.12
9000762,5032821,200125,2025-07-12,damaged_delivery,753.0
9000763,5040908,200013,2025-02-25,wrong_size,7247.68
9000764,5000521,200063,2025-05-22,damaged_delivery,10127.53
9000765,5050468,200148,2025-09-12,defect,1417.92
9000766,5027577,200210,2025-06-14,defect,2089.41
9000767,5029112,200099,2025-12-26,defect,4525.9
9000768,5014848,200133,2026-01-26,defect,13182.89
9000769,5042102,200104,2025-06-29,changed_mind,3240.83
9000770,5050697,200207,2025-07-21,defect,5358.45
9000771,5050470,200011,2025-11-25,damaged_delivery,12557.39
9000772,5033767,200069,2026-03-19,changed_mind,3599.96
9000773,5008431,200245,2025-09-16,not_as_described,484.51
9000774,5003052,200099,2025-01-26,changed_mind,4012.31
9000775,5053840,200224,2025-05-27,not_as_described,1115.3
9000776,5048219,200149,2026-05-15,defect,1380.49
9000777,5011800,200062,2025-02-19,wrong_size,1142.53
9000778,5002664,200017,2026-05-12,changed_mind,5971.34
9000779,5055551,200224,2026-05-04,defect,1031.13
9000780,5037944,200166,2026-05-11,defect,5800.17
9000781,5056656,200138,2026-03-16,not_as_described,5330.33
9000782,5056405,200191,2025-03-21,changed_mind,826.06
9000783,5042002,200013,2026-01-08,defect,2815.77
9000784,5000570,200091,2025-02-12,defect,1968.81
9000785,5029712,200012,2025-06-26,not_as_described,1272.22
9000786,5026803,200135,2025-06-18,damaged_delivery,4901.43
9000787,5052664,200224,2026-01-14,wrong_size,1146.98
9000788,5017057,200132,2026-03-06,damaged_delivery,459.06
9000789,5032443,200203,2025-01-29,defect,788.67
9000790,5039225,200232,2025-05-18,defect,2126.03
9000791,5037223,200036,2025-04-03,defect,2288.76
9000792,5017427,200188,2025-10-30,not_as_described,1113.35
9000793,5012080,200188,2025-01-14,defect,1266.96
9000794,5020573,200053,2026-05-11,changed_mind,4027.02
9000795,5024940,200089,2026-06-09,changed_mind,1562.03
9000796,5040659,200221,2026-02-20,changed_mind,1450.04
9000797,5018984,200181,2026-05-18,changed_mind,1022.05
9000798,5054372,200177,2026-01-12,changed_mind,6268.31
9000799,5041586,200027,2025-12-01,changed_mind,1836.58
9000800,5007003,200111,2025-12-15,damaged_delivery,8969.05
9000801,5010984,200180,2026-02-02,changed_mind,1920.88
9000802,5032922,200132,2025-07-23,not_as_described,465.01
9000803,5016568,200201,2026-06-23,changed_mind,2929.26
9000804,5007574,200153,2025-10-06,wrong_size,2579.4
9000805,5003609,200218,2026-05-26,changed_mind,3458.52
9000806,5035385,200141,2026-04-20,damaged_delivery,3615.81
9000807,5001610,200226,2025-05-13,changed_mind,1690.32
9000808,5028736,200004,2025-08-25,changed_mind,575.67
9000809,5046107,200229,2025-10-18,damaged_delivery,9285.86
9000810,5027817,200078,2025-11-07,changed_mind,7566.86
9000811,5029906,200051,2026-02-18,changed_mind,3987.66
9000812,5011897,200154,2026-04-20,not_as_described,3381.15
9000813,5050159,200204,2025-03-14,wrong_size,1678.52
9000814,5054254,200091,2026-04-05,defect,1055.7
9000815,5028404,200008,2025-12-13,damaged_delivery,6769.72
9000816,5036734,200048,2025-05-22,defect,1808.65
9000817,5054635,200217,2025-04-27,damaged_delivery,8359.44
9000818,5053819,200080,2025-03-10,wrong_size,4988.88
9000819,5017096,200050,2026-03-07,damaged_delivery,2227.1
9000820,5038932,200180,2026-04-17,not_as_described,3472.81
